"Campaign name",Text,"Ad name","Ad Set Name",Age,Gender,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 – PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Emotional + Factual (Animated)","General Population (18-39)",35-44,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,21,26,,0.23,,1.2380952380952,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Emotional + Factual (Animated)","General Population (18-39)",35-44,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,19,19,,0.19,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Emotional + Factual (Animated)","General Population (18-39)",13-17,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,0,2,,0.01,,0,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)",Unknown,unknown,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,0,0,,0,,0,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual V2)","Climate Change (Factual V2)",Unknown,unknown,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,0,0,,0,,0,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)",Unknown,unknown,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,0,0,,0,,0,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",35-44,unknown,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,38,38,,0.24018103784627,,1,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",25-34,unknown,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,58,63,,0.52039224866693,,1.0862068965517,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)",45-54,unknown,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,63,63,1.0627802730967,1.0627802730967,2,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,18,18,,0.33130104027676,,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change (18-39)",13-17,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,1,1,,0.04,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Climate Change (18-39)",Unknown,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,0,0,,0,,0,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Climate Change (18-39)",Unknown,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,0,0,,0,,0,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,14,21,,0.53208954953541,1,1.5,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",65+,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,11,11,,0.71279920786819,1,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",45-54,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,20,24,,0.66260208055353,2,1.2,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Emotional)","Retargeting (Emotional)",35-44,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,1,1,,0,,1,,2021-12-03,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Climate Change (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,6,6,,0.04,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,39,39,,0.592326102313,,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",55-64,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,20,28,,0.60236552777593,,1.4,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Emotional)","Retargeting (Emotional)",55-64,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,1,1,,0.010616016427105,,1,,2021-12-03,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",13-17,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,2,2,,0.030118276388797,,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,54,54,,1.5761897976804,,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,97,150,2.7307237259176,2.7307237259176,1,1.5463917525773,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",55-64,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,64,92,,2.4897775148072,2,1.4375,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Climate Change (18-39)",13-17,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,1,1,,0,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,8,8,,0.09,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",45-54,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,64,91,2.4295409620296,2.4295409620296,2,1.421875,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",Unknown,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,0,0,,0,,0,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Climate Change (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,12,13,,0.16,,1.0833333333333,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Climate Change (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,11,12,,0.11,,1.0909090909091,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",Unknown,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,0,0,,0,,0,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",Unknown,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,0,0,,0,,0,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",Unknown,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,0,0,,0,,0,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",Unknown,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,0,0,,0,,0,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",65+,unknown,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,8,8,,0.33130104027676,,1,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
